id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
14651,I,0.8375,0.625,0.1875,5.06038575,1.97029025,1.247378,1.40330025,7.0
14652,M,1.3375,1.05,0.3625,20.9502805,9.28446125,4.43669675,6.6621325,10.0
14653,F,1.425,1.1125,0.375,28.02348075,10.84368375,4.49339575,9.07184,10.0
14654,M,1.525,1.2,0.3875,28.76056775,12.94154675,6.76135575,9.2135875,12.0
14655,M,1.175,0.925,0.3,13.19669225,5.71242425,2.96252275,4.3941725,9.0
14656,I,1.0125,0.775,0.225,8.15048125,3.1467945,1.70097,2.36718325,6.0
14657,I,1.2625,1.0,0.3,17.349894,7.030676,4.252425,4.9611625,9.0
14658,F,1.4375,1.125,0.35,27.28639375,13.2959155,4.91863825,7.5126175,11.0
14659,I,1.425,1.0625,0.375,22.0275615,9.6104805,4.7343665,6.23689,9.0
14660,I,1.1375,0.875,0.3625,14.75591475,5.57067675,3.01922175,5.5281525,10.0
14661,I,1.1375,0.8875,0.3,14.7133905,6.13766675,3.04757125,3.5436875,8.0
14662,M,1.25,1.0125,0.3625,18.370476,7.37087,4.0539785,5.8116475,10.0
14663,F,1.5075,1.175,0.4,30.1922175,12.927372,6.56290925,8.3064035,11.0
14664,F,1.3,1.025,0.3,16.896302,7.257472,3.6570855,4.9611625,9.0
14665,F,1.25,1.0125,0.3375,18.71067,7.5693165,3.8838815,5.8116475,10.0
14666,I,1.0,0.8125,0.25,9.05766525,3.798833,1.70097,2.6932025,7.0
14667,F,1.4125,1.1875,0.4,29.72445075,14.5432935,5.40057975,8.50485,9.0
14668,M,1.1,0.8625,0.2625,12.65805175,5.4147545,2.93417325,3.685435,10.0
14669,M,1.5125,1.175,0.3625,26.138239,10.2908685,6.42116175,8.9300925,11.0
14670,F,1.7375,1.4125,0.4875,55.28031075,20.9502805,11.49572225,18.427175,11.0
14671,F,1.4,1.1,0.4,25.13183175,9.68135425,4.4508715,8.50485,13.0
14672,I,0.9875,0.75,0.2875,8.107957,3.40194,1.88524175,2.26796,8.0
14673,M,1.625,1.3125,0.4375,47.3153155,22.35358075,10.9145575,13.60776,10.0
14674,I,1.2125,0.925,0.3,14.61416725,6.78970525,2.90582375,3.685435,8.0
14675,I,1.525,1.175,0.4375,33.849303,15.989118,7.711064,8.0796075,10.0
14676,M,1.375,1.075,0.425,23.79940525,10.47514025,6.78970525,6.6621325,11.0
14677,F,1.4625,1.1875,0.4,29.9654215,10.7444605,6.42116175,8.3064035,14.0
14678,F,1.3125,1.0125,0.3625,20.34076625,8.334753,4.479221,5.386405,10.0
14679,M,1.6125,1.275,0.3875,38.782116,18.15785475,7.69688925,10.149121,12.0
14680,F,1.4625,1.1375,0.35,26.7902775,10.9145575,6.13766675,7.087375,9.0
14681,F,1.45,1.15,0.3625,27.499015,14.288148,5.726599,7.37087,9.0
14682,M,1.6125,1.2125,0.4375,33.3673615,14.81261375,6.25106475,9.7805775,10.0
14683,F,1.5625,1.2,0.3875,32.98464325,14.89766225,8.731646,8.9300925,9.0
14684,F,1.675,1.3125,0.4625,43.09124,21.36134825,8.88756825,11.90679,11.0
14685,M,1.55,1.2125,0.4625,33.04134225,11.453198,8.12213175,10.3475675,17.0
14686,M,1.4,1.1,0.3875,24.16794875,11.623295,5.17378375,6.3786375,11.0
14687,M,1.4,1.1,0.4125,30.1922175,13.99047825,6.520385,8.0796075,9.0
14688,M,1.1875,0.9,0.3125,14.628342,6.50621025,2.381358,4.9611625,7.0
14689,I,0.8375,0.65,0.2,5.85417175,2.211261,1.34660125,1.984465,6.0
14690,M,1.675,1.3125,0.45,41.39027,18.2287285,7.9662095,12.11941125,11.0
14691,M,1.65,1.3625,0.3625,35.777069,17.08057375,7.21494775,8.3631025,10.0
14692,M,1.3625,1.0375,0.3875,26.80445225,10.61688775,6.13766675,8.6465975,10.0
14693,I,1.1125,0.8375,0.3125,10.44679075,4.80524025,2.381358,2.9766975,6.0
14694,F,1.35,1.05,0.3625,20.19901875,9.8372765,4.09650275,6.23689,10.0
14695,M,1.1,0.875,0.325,13.437663,5.443104,2.82077525,4.9611625,8.0
14696,I,1.1375,0.875,0.2625,12.60135275,5.51397775,2.778251,3.685435,7.0
14697,I,0.45,0.3125,0.125,0.8221355,0.453592,0.21262125,0.26932025,5.0
14698,I,0.9375,0.6875,0.225,8.15048125,4.082328,1.43164975,2.26796,7.0
14699,I,0.9,0.6625,0.2,5.59902625,2.721552,1.17650425,1.984465,6.0
14700,M,1.6125,1.2375,0.475,38.88133925,15.97494325,9.05766525,11.1980525,9.0
14701,I,1.425,1.1625,0.425,28.56212125,14.0330025,6.2652395,7.5126175,10.0
14702,I,0.9875,0.725,0.25,7.55514175,3.6570855,1.7293195,2.26796,7.0
14703,M,1.7375,1.325,0.475,49.8100715,24.1821235,10.56018875,12.3320325,10.0
14704,F,1.375,1.125,0.425,22.83552225,10.9712565,4.97533725,6.9456275,12.0
14705,F,1.3125,1.0375,0.4625,23.700182,8.561549,4.40834725,7.37087,16.0
14706,F,1.4125,1.1,0.35,25.58542375,10.73028575,5.216308,7.1724235,10.0
14707,F,1.6125,1.2125,0.4,35.19590425,17.95940825,7.3425205,9.1001895,9.0
14708,I,0.9125,0.6625,0.1875,6.30776375,3.005047,1.51669825,1.984465,7.0
14709,F,1.6,1.25,0.5125,42.33997825,14.92601175,8.80251975,13.437663,20.0
14710,M,1.5625,1.225,0.4125,38.9805625,16.17338975,9.355335,10.20582,14.0
14711,I,1.3,1.0,0.35,19.3060095,8.97261675,3.52951275,4.649318,7.0
14712,M,1.6125,1.3125,0.4875,42.807745,14.5999925,9.2135875,13.5227115,17.0
14713,I,0.9875,0.7,0.25,8.51902475,3.78465825,1.927766,2.6365035,8.0
14714,I,1.4375,1.1125,0.3375,22.97726975,10.432616,4.422522,6.23689,8.0
14715,M,1.4,1.1125,0.4,24.777463,10.489315,5.06038575,6.9456275,9.0
14716,M,1.325,1.0875,0.3125,20.36911575,9.08601475,4.706017,5.0178615,10.0
14717,F,1.575,1.175,0.4,32.6869735,15.2803805,7.29999625,7.767763,10.0
14718,M,1.575,1.25,0.3625,30.51823675,13.53688625,6.917278,8.6465975,12.0
14719,M,1.45,1.15,0.4375,33.0271675,11.3681495,5.8116475,11.3681495,16.0
14720,F,1.525,1.2125,0.4125,29.21415975,11.35397475,6.406987,9.355335,20.0
14721,I,1.15,0.9,0.2875,13.2392165,5.65572525,2.778251,3.685435,9.0
14722,F,1.5375,1.1875,0.4125,30.43318825,11.8784405,6.747181,8.9300925,11.0
14723,I,1.0875,0.8125,0.275,10.58853825,4.94698775,2.08368825,2.83495,7.0
14724,F,1.3,0.975,0.375,16.9813505,6.8889285,3.27436725,5.953395,10.0
14725,I,1.075,0.8375,0.2625,11.3398,5.2446575,2.65067825,3.798833,8.0
14726,F,1.55,1.175,0.3875,33.04134225,14.18892475,6.747181,8.3631025,10.0
14727,I,0.8125,0.6,0.1875,4.309124,1.60174675,0.86465975,1.417475,7.0
14728,F,1.7,1.3125,0.4,41.4753185,16.48523425,8.674947,12.2186345,10.0
14729,I,0.825,0.6375,0.2,6.33611325,2.664853,1.14815475,1.5592225,6.0
14730,F,1.7375,1.35,0.4625,45.982889,22.8213475,9.412034,14.72756525,11.0
14731,F,1.575,1.2,0.4,33.57998275,13.50853675,7.3425205,8.97261675,11.0
14732,F,1.375,1.0875,0.35,24.79163775,12.8423235,4.6776675,6.87475375,10.0
14733,I,0.9625,0.725,0.2,7.1724235,3.061746,1.70097,2.1829115,7.0
14734,F,1.4125,1.1,0.4125,26.1665885,9.82310175,5.17378375,8.3631025,13.0
14735,I,0.7125,0.5375,0.175,2.73572675,1.020582,0.52446575,0.9355335,7.0
14736,I,0.8625,0.6375,0.2,5.10291,2.6932025,1.077281,1.70097,6.0
14737,I,1.125,0.8875,0.3,13.11164375,6.05261825,2.36718325,3.5436875,6.0
14738,I,0.8125,0.6125,0.1875,4.309124,1.63009625,0.86465975,1.2757275,6.0
14739,I,1.1,0.8375,0.25,11.5382465,4.7343665,2.14038725,3.2601925,7.0
14740,F,1.6375,1.3125,0.4125,38.612019,17.70426275,8.91591775,9.355335,12.0
14741,F,1.3125,1.0125,0.3875,22.1409595,8.8733935,4.4508715,6.13766675,10.0
14742,I,0.85,0.65,0.1875,5.10291,2.154562,1.00640725,1.5592225,7.0
14743,I,1.175,0.875,0.325,13.53688625,5.96756975,2.48058125,4.9611625,9.0
14744,M,1.7375,1.375,0.4875,60.993771,30.37648925,10.6877615,13.16834275,10.0
14745,I,0.875,0.6625,0.25,6.1518415,2.50893075,1.68679525,2.041164,9.0
14746,F,1.3125,1.0625,0.4,24.87668625,8.731646,6.08096775,8.0796075,13.0
14747,M,1.575,1.2625,0.4375,35.76289425,14.13222575,7.98038425,10.77281,11.0
14748,M,1.4,1.1125,0.3875,27.669112,13.8062065,5.79747275,7.01650125,10.0
14749,M,1.575,1.2,0.375,32.601925,14.38737125,8.391452,8.9300925,11.0
14750,M,1.5875,1.275,0.45,45.91201525,20.0430965,9.11436425,10.489315,10.0
14751,F,1.5375,1.1875,0.375,27.612413,13.05494475,5.76912325,7.5126175,8.0
14752,F,1.45,1.1,0.375,27.669112,15.46465225,5.443104,6.87475375,10.0
14753,M,1.5375,1.1875,0.3875,34.06192425,15.8473705,6.5487345,9.355335,9.0
14754,I,1.0375,0.7875,0.2875,10.27669375,4.60679375,1.80019325,2.9766975,7.0
14755,M,1.4625,1.0875,0.3375,23.756881,9.6671795,4.66349275,6.23689,9.0
14756,M,1.45,1.125,0.3875,23.51591025,10.64523725,5.8116475,7.7961125,10.0
14757,M,1.2625,0.9625,0.3125,16.51358375,8.40562675,3.44446425,4.6776675,9.0
14758,I,1.3125,1.0,0.35,23.85610425,10.4609655,4.01145425,5.8116475,9.0
14759,M,1.475,1.3,0.35,29.313383,11.8784405,6.95980225,9.355335,11.0
14760,F,1.5375,1.1875,0.45,30.8726055,14.18892475,6.39281225,6.6621325,8.0
14761,F,1.7,1.3625,0.425,50.972401,21.24795025,11.12717875,12.8990225,13.0
14762,M,1.5875,1.2375,0.4,30.0221205,11.29727575,6.39281225,10.0640725,9.0
14763,F,1.575,1.2125,0.4375,33.92017675,14.92601175,7.7394135,9.19941275,10.0
14764,I,0.6875,0.5125,0.1625,2.99087225,1.304077,0.52446575,0.850485,6.0
14765,M,1.575,1.25,0.4375,37.1094955,15.06775925,7.6827145,10.3475675,15.0
14766,M,1.425,1.0875,0.35,24.8058125,9.42620875,6.0951425,7.2291225,9.0
14767,F,1.2125,0.925,0.3125,13.53688625,5.953395,2.62232875,4.252425,9.0
14768,F,1.725,1.3625,0.475,48.23667425,16.6411565,10.432616,14.17475,16.0
14769,F,1.2875,0.9625,0.3,16.839603,6.7188315,3.1467945,4.819415,9.0
14770,M,1.625,1.3125,0.4,39.405805,18.653971,8.68912175,10.20582,11.0
14771,F,1.525,1.175,0.4125,32.41765325,12.79979925,7.01650125,10.4042665,11.0
14772,I,1.325,1.0125,0.3,17.53416575,8.164656,3.27436725,5.6699,8.0
14773,I,0.4,0.275,0.0875,0.510291,0.12757275,0.113398,0.1417475,3.0
14774,M,0.775,0.5875,0.175,4.09650275,1.8427175,1.09145575,1.09145575,7.0
14775,M,1.55,1.2,0.325,30.0221205,13.08329425,5.726599,8.77417025,9.0
14776,F,1.4625,1.15,0.425,29.937072,12.28950825,6.633783,8.0796075,9.0
14777,F,1.5625,1.2125,0.375,38.612019,16.40018575,9.5537815,9.8372765,12.0
14778,F,1.4875,1.15,0.375,34.302895,15.15280775,8.2497045,8.1363065,9.0
14779,I,1.4375,1.125,0.375,20.3265915,10.149121,4.74854125,6.23689,9.0
14780,I,1.1125,0.875,0.3,13.437663,6.4920355,2.99087225,3.7137845,8.0
14781,F,1.55,1.225,0.45,32.5168765,12.82814875,7.257472,10.489315,11.0
14782,F,1.1875,0.9375,0.35,13.721158,6.50621025,3.13261975,4.3941725,10.0
14783,M,1.375,1.075,0.375,19.8163005,6.7755305,4.40834725,6.23689,17.0
14784,I,1.1,0.875,0.275,10.33339275,4.5075705,2.0695135,3.40194,8.0
14785,F,1.8,1.4,0.4875,47.62716,21.54562,11.963489,12.17611025,10.0
14786,F,1.125,0.8875,0.25,10.41844125,4.83358975,2.097863,3.40194,9.0
14787,F,1.7,1.35,0.4375,48.5059945,17.179797,8.66077225,15.23785625,20.0
14788,I,1.1625,0.8875,0.3,13.8062065,5.443104,2.2963095,3.96893,8.0
14789,M,1.4,1.1375,0.4,29.1149365,11.0846545,6.30776375,9.2135875,11.0
14790,M,1.5375,1.175,0.3625,28.02348075,13.6928085,6.13766675,7.087375,9.0
14791,M,1.4,1.1,0.3375,28.78891725,12.23280925,7.47009325,7.37087,9.0
14792,I,0.4,0.275,0.0625,0.55281525,0.21262125,0.1417475,0.170097,5.0
14793,F,1.5625,1.175,0.4125,27.442316,10.432616,6.80388,9.7805775,15.0
14794,M,1.5375,1.225,0.3875,30.63163475,11.60912025,7.89533575,8.77417025,10.0
14795,M,1.4625,1.1625,0.425,28.61882025,13.5794105,6.56290925,8.1363065,10.0
14796,F,1.3125,1.0125,0.3625,20.921931,8.51902475,4.252425,6.3786375,12.0
14797,F,1.4,1.075,0.35,24.720764,13.42348825,4.9044635,5.10291,9.0
14798,I,1.25,0.925,0.3125,13.834556,6.02426875,2.891649,4.252425,8.0
14799,M,1.8125,1.25,0.4875,34.0194,12.65805175,6.917278,11.1980525,18.0
14800,F,1.4,1.1,0.3875,22.2543575,10.81533425,5.386405,7.37087,9.0
14801,M,1.5875,1.2375,0.425,36.230661,18.0586315,7.38504475,8.788345,9.0
14802,F,1.65,1.3875,0.425,44.5370645,20.9502805,9.9506745,11.1980525,11.0
14803,M,1.5125,1.2,0.4,30.05047,11.793392,6.39281225,8.221355,10.0
14804,M,1.2875,1.0,0.3375,17.860185,7.35669525,4.195726,4.3941725,9.0
14805,F,1.5625,1.225,0.45,31.2694985,13.82038125,6.64795775,8.9300925,10.0
14806,M,1.5875,1.2375,0.4,34.60056475,14.2858215,8.29222875,9.07184,9.0
14807,I,0.9,0.675,0.1875,5.03203625,2.3530085,1.0489315,1.5592225,7.0
14808,M,1.675,1.2875,0.4375,41.39027,18.5122235,8.85921875,10.3475675,10.0
14809,F,1.5125,1.15,0.3875,33.7075555,14.75591475,8.0229085,9.922325,11.0
14810,F,1.4,1.125,0.425,28.02348075,11.75086775,5.5281525,7.37087,17.0
14811,M,1.25,0.9625,0.375,21.27629975,8.32057825,5.613201,7.2291225,14.0
14812,I,0.6875,0.5,0.1625,2.28213475,0.97805775,0.623689,0.72291225,4.0
14813,M,1.5,1.1875,0.375,24.7491135,10.149121,5.03203625,7.10154975,9.0
14814,M,1.4,1.1,0.3375,24.87668625,8.845044,4.195726,7.7961125,14.0
14815,F,1.4,1.0875,0.3625,26.875326,8.34892775,5.8683465,7.7961125,14.0
14816,F,1.1375,0.875,0.325,11.89261525,5.273007,2.45223175,3.5436875,16.0
14817,M,1.425,1.175,0.3625,24.38057,10.75863525,5.34388075,6.9456275,9.0
14818,M,1.45,1.1,0.4,25.51455,11.35397475,5.783298,7.087375,10.0
14819,M,1.375,1.0875,0.35,27.499015,8.391452,5.68407475,11.90679,16.0
14820,F,1.6125,1.3,0.4625,42.354153,18.83824275,10.30504325,11.623295,11.0
14821,M,1.3,1.0,0.3625,20.638436,9.8372765,4.479221,5.386405,8.0
14822,F,1.7125,1.325,0.4375,41.730464,17.22232125,8.57572375,12.6155275,11.0
14823,M,1.15,0.8875,0.2875,12.34620725,5.74077375,2.62232875,4.3941725,14.0
14824,M,1.45,1.15,0.375,24.11124975,10.50348975,5.1879585,7.37087,10.0
14825,I,0.5875,0.4375,0.1375,1.82854275,0.77961125,0.396893,0.56699,4.0
14826,I,0.8,0.5375,0.2,4.932813,2.05533875,1.13398,1.13398,6.0
14827,M,1.3875,1.0875,0.3125,22.6512505,9.4970825,5.1879585,6.0951425,9.0
14828,F,1.7625,1.425,0.4625,49.90929475,24.7491135,10.3475675,14.17475,10.0
14829,I,1.1875,0.875,0.275,13.08329425,5.74077375,2.67902775,4.252425,8.0
14830,M,1.65,1.3125,0.4,40.78075575,19.03668925,9.128539,10.84368375,9.0
14831,M,1.5625,1.2125,0.4375,36.570855,16.82542825,9.00096625,9.4970825,10.0
14832,F,1.5125,1.2375,0.3875,31.127751,13.721158,9.39785925,7.93786,11.0
14833,F,1.6,1.2625,0.425,37.1094955,17.179797,8.34892775,8.9300925,9.0
14834,I,1.1625,0.8875,0.35,17.50581625,7.66853975,4.09650275,6.6621325,11.0
14835,F,1.5875,1.1875,0.425,33.5941575,16.62698175,7.767763,9.63883,11.0
14836,F,1.45,1.175,0.4125,31.127751,13.5227115,6.747181,8.3631025,11.0
14837,M,1.3125,0.9625,0.375,16.76872925,7.314171,3.81300775,5.2446575,8.0
14838,I,1.6125,1.3,0.525,42.921143,15.52135125,7.824462,12.757275,15.0
14839,I,0.95,0.75,0.2375,6.95980225,2.6365035,1.48834875,2.26796,7.0
14840,I,1.125,0.875,0.275,14.004653,6.10931725,2.84912475,3.98310475,8.0
14841,F,1.425,1.125,0.35,24.8058125,11.736693,4.5642695,6.23689,11.0
14842,M,1.3,1.025,0.375,20.921931,9.17106325,4.5075705,5.23048275,9.0
14843,F,1.7625,1.4,0.475,56.1603595,22.26853225,11.01378075,17.1514475,14.0
14844,I,0.7625,0.5875,0.1875,5.42892925,2.324659,1.0489315,1.65844575,6.0
14845,M,1.6,1.25,0.45,35.25260325,14.004653,8.71747125,10.489315,10.0
14846,I,0.6875,0.5,0.175,2.62232875,1.077281,0.623689,0.94970825,5.0
14847,I,1.0875,0.8375,0.2875,11.09882925,4.6776675,2.67902775,3.628736,7.0
14848,M,1.5125,1.2125,0.375,35.02580725,15.46465225,7.41339425,8.221355,9.0
14849,M,1.25,0.9875,0.3,14.571643,6.73300625,3.41611475,3.8271825,9.0
14850,I,1.075,0.85,0.2875,11.94931425,5.06038575,2.6365035,3.685435,8.0
14851,F,1.6125,1.225,0.3875,35.62114675,17.3215445,8.20718025,9.4970825,9.0
14852,F,1.575,1.2125,0.3875,33.06969175,13.70698325,6.2652395,8.788345,13.0
14853,I,1.2375,0.9875,0.325,15.6772735,7.087375,2.96252275,4.3941725,8.0
14854,F,1.675,1.325,0.525,45.302501,18.86659225,8.03708325,16.44271,12.0
14855,I,1.1625,0.8625,0.3125,11.793392,4.7910655,2.67902775,3.2601925,7.0
14856,F,1.3125,1.0,0.325,18.92329125,7.66853975,4.37999775,5.953395,9.0
14857,F,1.6375,1.3,0.4625,43.318036,19.6462035,9.3836845,12.45960525,11.0
14858,M,1.5625,1.2625,0.3875,34.65726375,17.463292,6.08096775,8.9300925,10.0
14859,M,1.525,1.275,0.4625,36.4291075,16.37183625,8.3631025,9.93649975,11.0
14860,F,1.4625,1.125,0.4375,29.426781,10.149121,6.13766675,8.3631025,17.0
14861,I,1.15,0.9,0.325,14.10387625,5.499803,2.778251,5.2446575,9.0
14862,F,1.55,1.1375,0.375,30.4190135,13.9196045,5.8683465,7.767763,10.0
14863,F,1.3875,1.075,0.45,24.28134675,12.757275,5.556502,6.87475375,9.0
14864,F,1.7625,1.4,0.4875,53.4388075,26.26581175,12.360382,12.8990225,12.0
14865,F,1.45,1.1125,0.375,27.17299575,12.587178,6.19436575,7.7961125,10.0
14866,I,1.275,1.0125,0.3625,21.58814425,9.99319875,4.63514325,5.2446575,10.0
14867,F,1.45,1.125,0.375,29.9654215,11.3398,6.463686,8.221355,12.0
14868,M,1.5,1.2,0.35,27.54153925,9.14271375,5.896696,8.221355,10.0
14869,I,1.175,0.925,0.35,14.92601175,7.314171,2.87747425,4.3941725,7.0
14870,F,1.3375,1.0375,0.4,24.720764,9.865626,5.726599,8.50485,10.0
14871,F,1.2625,1.0,0.375,19.66037825,7.72523875,4.77689075,5.953395,10.0
14872,M,1.3875,1.0625,0.3625,26.18076325,10.659412,5.40057975,7.2291225,11.0
14873,F,1.5,1.2125,0.375,28.76056775,12.74310025,6.3219385,8.6465975,12.0
14874,I,1.25,0.9625,0.3125,15.5071765,6.13766675,3.01922175,4.80524025,7.0
14875,M,1.55,1.175,0.3875,29.80949925,12.82814875,6.59125875,8.107957,10.0
14876,I,1.1375,0.8375,0.3,16.40018575,7.52679225,3.061746,3.9972795,9.0
14877,M,1.575,1.25,0.3875,30.8159065,12.133586,5.57067675,8.9300925,11.0
14878,M,1.7,1.325,0.4125,34.23202125,15.0535845,7.89533575,11.3398,11.0
14879,M,1.275,0.9625,0.3125,18.427175,6.19436575,4.72019175,4.819415,13.0
14880,F,1.65,1.3375,0.4875,41.7588135,15.5638755,8.901743,13.1825175,17.0
14881,M,1.3875,1.0625,0.3125,20.8935815,9.6104805,4.3941725,5.783298,14.0
14882,F,1.3125,1.025,0.3375,20.638436,9.19941275,4.32329875,6.3786375,10.0
14883,F,1.5125,1.1,0.375,32.31843,11.83591625,6.3219385,9.7238785,12.0
14884,M,1.4125,1.0625,0.3625,22.80717275,11.736693,5.046211,5.953395,9.0
14885,F,1.5875,1.225,0.375,32.0065855,16.3009625,6.80388,8.91591775,8.0
14886,M,1.3125,1.0125,0.35,24.08290025,11.8217415,6.80388,6.80388,10.0
14887,M,1.6,1.25,0.5,42.354153,15.025235,8.60407325,14.74174,24.0
14888,M,1.45,1.0625,0.35,26.23746225,11.1413535,6.010094,8.50485,10.0
14889,F,1.6125,1.3,0.475,42.297454,18.69649525,8.09378225,11.3398,10.0
14890,F,1.4875,1.1875,0.3875,31.1561005,14.401546,6.5487345,9.63883,13.0
14891,F,1.325,1.0,0.325,18.75319425,6.81805475,3.515338,6.27941425,8.0
14892,F,1.3125,0.975,0.325,17.0380495,7.27164675,4.53592,4.9611625,10.0
14893,M,1.5,1.1875,0.4125,32.205032,14.69921575,7.3425205,8.68912175,10.0
14894,I,1.3,1.0125,0.35,20.19901875,10.546014,4.69184225,5.386405,11.0
14895,F,1.475,1.1375,0.325,30.71668325,14.64251675,5.71242425,7.7961125,9.0
14896,M,1.45,1.15,0.4,30.83008125,14.04717725,6.973977,8.15048125,9.0
14897,F,1.5875,1.25,0.4,39.6399745,19.1359125,9.76640275,9.355335,8.0
14898,I,0.5375,0.4375,0.2125,1.80019325,0.69456275,0.340194,0.56699,6.0
14899,M,1.5,1.1625,0.375,26.7902775,11.623295,5.499803,6.6621325,9.0
14900,M,1.225,0.9625,0.375,23.3883375,11.97766375,4.60679375,5.5281525,9.0
14901,M,1.375,1.075,0.375,22.963095,9.7805775,4.5075705,6.0951425,10.0
14902,I,0.8,0.6125,0.175,4.2807745,1.85689225,1.077281,1.3891255,7.0
14903,M,1.2125,0.9125,0.3,17.4916415,7.1157245,3.4869885,4.422522,8.0
14904,I,0.6125,0.475,0.1625,2.26796,1.1056305,0.396893,0.7087375,6.0
14905,I,0.85,0.65,0.2375,5.10291,2.19708625,0.92135875,1.5592225,6.0
14906,M,1.4,1.1,0.4125,26.52095725,12.82814875,5.74077375,7.72523875,10.0
14907,M,1.775,1.4125,0.5,53.4388075,25.231055,13.437663,12.3320325,10.0
14908,I,1.175,0.9125,0.325,17.70426275,10.81533425,3.231843,4.9611625,8.0
14909,I,1.0625,0.8,0.25,10.1774705,4.7910655,2.324659,2.9766975,7.0
14910,F,1.5375,1.1875,0.375,31.2694985,13.60776,7.69688925,8.0796075,12.0
14911,F,1.4125,1.0375,0.3875,22.2543575,9.90815025,4.479221,7.37087,10.0
14912,F,1.425,1.1375,0.4125,27.8675585,12.99824575,5.51397775,7.5126175,12.0
14913,I,0.5125,0.3625,0.125,0.907184,0.41106775,0.226796,0.283495,4.0
14914,F,1.3125,1.0,0.3375,20.70930975,7.9095105,5.0745605,5.6699,10.0
14915,F,1.425,1.0375,0.3625,24.6924145,9.76640275,4.77689075,8.0796075,11.0
14916,I,1.1875,0.9125,0.3,14.5999925,5.34388075,2.90582375,4.252425,8.0
14917,M,1.5,1.1875,0.375,27.499015,11.169703,6.2085405,8.1363065,11.0
14918,M,1.625,1.3125,0.4375,45.982889,16.782904,7.66853975,12.757275,13.0
14919,F,1.6125,1.2375,0.4,30.43318825,13.60776,6.5487345,9.07184,10.0
14920,F,1.5625,1.1875,0.45,38.00250475,18.27125275,7.86698625,10.0640725,10.0
14921,I,1.0,0.7875,0.25,7.2858215,3.118445,1.7293195,2.4097075,8.0
14922,F,1.575,1.2875,0.4125,32.16250775,13.87708025,7.86698625,8.6465975,11.0
14923,F,1.5375,1.175,0.425,31.864838,13.2959155,6.67630725,9.07184,11.0
14924,I,1.0875,0.8,0.275,10.8011595,4.83358975,2.08368825,2.4097075,7.0
14925,F,1.5625,1.25,0.475,36.61337925,16.68368075,6.973977,10.489315,11.0
14926,F,1.5625,1.2,0.4125,38.90968875,17.6713505,7.66853975,10.07824725,10.0
14927,I,0.575,0.45,0.1375,2.1262125,0.737087,0.5953395,0.60951425,6.0
14928,M,1.325,1.025,0.35,21.8007655,8.561549,4.01145425,6.9456275,11.0
14929,F,1.525,1.15,0.425,30.8726055,13.13999325,6.3219385,8.6465975,10.0
14930,I,0.975,0.75,0.2375,7.55514175,3.35941575,1.7293195,2.26796,6.0
14931,I,1.0,0.775,0.225,9.468733,4.8477645,1.7860185,2.73572675,7.0
14932,I,0.5625,0.425,0.1375,1.48834875,0.5953395,0.38271825,0.4252425,3.0
14933,M,1.575,1.1875,0.425,30.83008125,13.9763035,7.087375,7.5126175,10.0
14934,M,1.4375,1.1125,0.3625,22.66542525,9.76640275,5.40057975,6.747181,8.0
14935,F,1.8875,1.4625,0.5375,56.14618475,28.10852925,14.92601175,14.21727425,11.0
14936,M,1.6375,1.225,0.4125,39.2640575,18.27125275,8.0796075,8.9300925,9.0
14937,I,1.1375,0.9375,0.3,17.5483405,8.561549,3.6570855,5.2446575,9.0
14938,M,1.4,1.075,0.375,25.16018125,13.8062065,4.46504625,6.463686,8.0
14939,F,1.575,1.2625,0.4,38.14425225,20.0997955,7.64019025,9.82310175,9.0
14940,I,0.9375,0.725,0.225,6.30776375,2.42388225,1.06310625,1.70097,6.0
14941,I,1.1625,0.925,0.275,14.2030995,6.860579,2.9766975,3.96893,7.0
14942,M,1.475,1.2125,0.475,35.3518265,11.736693,5.40057975,11.90679,16.0
14943,M,1.625,1.225,0.3875,34.246196,15.705623,8.391452,9.07184,11.0
14944,I,1.225,0.95,0.3125,16.91047675,7.540967,3.58621175,5.2446575,8.0
14945,M,1.4125,1.1125,0.4125,27.20134525,12.3320325,6.25106475,7.767763,10.0
14946,M,1.5,1.1875,0.4,31.241149,10.942907,6.90310325,8.788345,12.0
14947,F,1.65,1.25,0.4125,36.0889135,16.96717575,6.4920355,8.77417025,9.0
14948,I,0.75,0.575,0.1625,3.7137845,1.247378,0.75126175,1.247378,5.0
14949,M,1.525,1.2,0.4,31.70891575,10.81533425,6.76135575,9.922325,11.0
14950,F,1.4375,1.1125,0.4,29.1149365,12.587178,6.36446275,8.0796075,10.0
14951,I,1.0625,0.8125,0.25,8.618248,4.46504625,1.7293195,2.4097075,6.0
14952,I,1.275,0.975,0.3125,16.40018575,7.9095105,3.855532,4.6776675,9.0
14953,M,1.075,0.825,0.3125,10.716111,4.32329875,2.2963095,3.5436875,9.0
14954,F,1.4,1.1625,0.3375,28.64716975,11.12056305,7.6260155,7.93786,9.0
14955,I,1.15,0.9125,0.2875,13.56523575,5.839997,2.70737725,3.78465825,9.0
14956,I,1.0375,0.7875,0.2375,11.6516445,4.9611625,2.14038725,3.118445,6.0
